Captures,Endgame,Middlegame,Major Pieces,Minor Pieces,Pawn
0.3082515726944867,0.12847008187501688,0.6798259148829187,0.21298836778012795,0.31198974907267807,0.44188237657081253
0.33198211030787633,0.12745560447259785,0.6247160287077334,0.27542838604383607,0.33849378202108976,0.3925195564039447
0.3116704444577677,0.13650604288168763,0.6054886177256344,0.3049778070842932,0.44399501181149165,0.37569941302008447
0.3513479894484771,0.15015530014136838,0.5789993868180906,0.3790545539695255,0.36858257452577076,0.35016244876683744
0.3492874570960459,0.2548332144846939,0.5070116674365229,0.41265541624803603,0.4476385423870831,0.32325921325830986
0.3222839205102193,0.12484768734390173,0.5975571767222837,0.33861322384026493,0.45321850336816416,0.3948668796635034
0.39024362184474803,0.1692571226020001,0.5214094371311065,0.3331759819022519,0.41155017937276517,0.3355849483416404
